stop_lat, stop_lon
41.734215, -87.643458
41.735773, -87.64349
41.73721472, -87.64352181
41.74143804, -87.64369698
41.743255, -87.643747
41.74513466, -87.64379295
41.74874573, -87.64381268
41.751073, -87.627593
41.74969478, -87.64368096
41.74890321, -87.64407372
41.74706941, -87.64405165
41.74525918, -87.64396853
41.743515, -87.643883
41.74159366, -87.64387169
41.73994525, -87.6438183
41.73738016, -87.64372671
41.73446, -87.643668
41.73262594, -87.64365322
41.73084725, -87.64359967
41.730025, -87.643533
41.728917, -87.643492
41.72707, -87.643452
41.72504112, -87.64344256
41.723228, -87.643378
41.72100029, -87.64332714
41.71939767, -87.64329073
41.717752, -87.643212
41.716068, -87.643193
41.712522, -87.643075
41.71071, -87.643023
41.7089, -87.64298
41.705248, -87.64289
41.703433, -87.642832
41.701568, -87.64277
41.69798, -87.642658
41.696113, -87.64259
41.694327, -87.642535
41.69244704, -87.64250468
41.69060778, -87.64245354
41.688848, -87.64236
41.687032, -87.642317
41.68519279, -87.64227929
41.68299913, -87.64221458
41.68157092, -87.64216356
41.679783, -87.642082
41.96900846, -87.76184809
41.9677904, -87.76028067
41.9678165, -87.7592511
41.96782509, -87.75775892
41.96783793, -87.75514647
41.967911, -87.752732
41.967933, -87.750639
41.96795547, -87.74795403
41.96798572, -87.74540135
41.968024, -87.742962
41.96807336, -87.73552925
41.96809559, -87.7330613
41.96811322, -87.73058165
41.96815305, -87.72816294
41.968148, -87.72569382
41.96819794, -87.72324927
41.96821766, -87.72080234
41.96829149, -87.71592025
41.96833126, -87.7130492
41.96832686, -87.71102489
41.9683548, -87.70861319
41.96839625, -87.70614168
41.96843198, -87.70371655
41.96844411, -87.70106844
41.96844651, -87.69886939
41.96845261, -87.69632581
41.96850046, -87.69148758
41.96853652, -87.68914186
41.96866125, -87.6816675
41.96867195, -87.67934992
41.96874279, -87.6739681
41.96877916, -87.67113116
41.96881845, -87.66762951
41.96887203, -87.66464155
41.96890352, -87.66313317
41.96894567, -87.6598377
41.968986, -87.6586045
41.96901049, -87.65634454
41.96566508, -87.64858021
41.966488, -87.648792
41.96734713, -87.6490521
41.969192, -87.650351
41.96915392, -87.65301927
41.96909619, -87.65861054
41.96909402, -87.65993993
41.96902983, -87.66289585
41.96901672, -87.66433285
41.96892754, -87.67246524
41.96890414, -87.67407125
41.96879634, -87.68147434
41.96877551, -87.6839312
41.96870994, -87.68868597
41.96867087, -87.69134421
41.96866297, -87.69615238
41.968588, -87.701062
41.96854375, -87.70591784
41.96853249, -87.7082935
41.96848388, -87.71079556
41.96848271, -87.7131984
41.96844318, -87.71570357
41.96844757, -87.71815629
41.96839412, -87.72059215
41.96837421, -87.72300478
41.9683661, -87.72550322
41.96831306, -87.72790766
41.96829751, -87.73034544
41.96826781, -87.73284107
41.96823994, -87.73533817
41.96821309, -87.73772281
41.96819346, -87.7401262
41.96818048, -87.74281933
41.96810746, -87.74752394
41.96807159, -87.74984673
41.9680288, -87.75243653
41.96799979, -87.75487754
41.96799718, -87.75787329
41.96796488, -87.75922809
41.91736112, -87.75767956
41.913231, -87.755838
41.911418, -87.755778
41.907763, -87.755969
41.905951, -87.755926
41.904138, -87.755882
41.90233633, -87.75586958
41.900494, -87.755795
41.898664, -87.755751
41.896832, -87.755708
41.893076, -87.755593
41.891328, -87.755529
41.889381, -87.755459
41.885715, -87.755323
41.884398, -87.755275
41.882431, -87.75521
41.88058082, -87.75515253
41.87946625, -87.75505256
41.878545, -87.75506
41.87764, -87.755026
41.87678668, -87.75503688
41.87583, -87.754959
41.874925, -87.754926
41.87403397, -87.75486275
41.8730511, -87.75490045
41.87103, -87.749174
41.87222415, -87.74479326
41.87319778, -87.74530349
41.8738975, -87.75469899
41.874759, -87.754781
41.87838, -87.754914
41.88013448, -87.75495164
41.882266, -87.755065
41.884233, -87.75513
41.88555, -87.755178
41.88709696, -87.75526657
41.889216, -87.755313
41.891163, -87.755384
41.892911, -87.755448
41.896666, -87.755562
41.898499, -87.755606
41.900329, -87.75565
41.90215815, -87.75568054
41.903972, -87.755737
41.905786, -87.75578
41.907597, -87.755824
41.90934838, -87.75574395
41.911252, -87.755632
41.913066, -87.755692
41.91707097, -87.75626209
41.88601, -87.636487
41.88677701, -87.63271644
41.88678997, -87.6296855
41.887978, -87.621979
41.887792, -87.620967
41.887026, -87.620844
41.9167885, -87.75237885
41.916806, -87.751021
41.916827, -87.749546
41.916854, -87.747489
41.91686324, -87.74630317
41.916901, -87.743792
41.91692728, -87.74179864
41.916946, -87.740095
41.916961, -87.738878
41.917011, -87.733993
41.91704, -87.731557
41.91707, -87.729107
41.91710599, -87.72675397
41.91713841, -87.72432923
41.9171139, -87.72173498
41.91719359, -87.71932438
41.91724579, -87.71680677
41.91728581, -87.71204162
41.9173, -87.710368
41.91732288, -87.70876789
41.9173514, -87.70537843
41.91737042, -87.70250452
41.91739149, -87.70159713
41.917407, -87.699425
41.917426, -87.697299
41.917447, -87.69488
41.91747011, -87.69241957
41.91749377, -87.68996645
41.91750725, -87.68868221
41.91750362, -87.68758969
41.91754525, -87.68506784
41.91758892, -87.68260408
41.9176308, -87.68018853
41.91773218, -87.67528791
41.91777718, -87.67285792
41.91780069, -87.67167962
41.91599719, -87.67133817
41.91602019, -87.67005417
41.91601775, -87.66812848
41.91635141, -87.66647699
41.91699566, -87.66313197
41.91704466, -87.66015297
41.917505, -87.658131
41.9180058, -87.65542188
41.9180198, -87.65315509
41.9180558, -87.65107509
41.91810725, -87.64867529
41.91817724, -87.64613634
41.91820324, -87.64371234
41.91817953, -87.6413174
41.91825575, -87.63899623
41.91837229, -87.63936089
41.91838702, -87.64113403
41.918297, -87.643488
41.91825736, -87.64601656
41.91823228, -87.64836167
41.918206, -87.650738
41.9181764, -87.65320227
41.91813223, -87.65565551
41.917216, -87.658263
41.917137, -87.659814
41.917095, -87.66289
41.916536, -87.666331
41.91616021, -87.66829596
41.9161, -87.670146
41.916106, -87.671369
41.917911, -87.672631
41.91787197, -87.6750866
41.91783097, -87.67739461
41.91778355, -87.67998728
41.91772165, -87.68236737
41.91769338, -87.68488208
41.91763528, -87.68723766
41.91762857, -87.6884902
41.91761049, -87.69030084
41.91757364, -87.69468616
41.91755296, -87.69703407
41.917532, -87.69983411
41.91751041, -87.70139902
41.91748441, -87.70264902
41.91747388, -87.70510784
41.91746599, -87.70678834
41.91743433, -87.70884007
41.91741786, -87.71014238
41.91736006, -87.71505021
41.9173396, -87.7166665
41.91732059, -87.72040458
41.91725347, -87.72428006
41.9172294, -87.72638071
41.91719113, -87.72880241
41.9171637, -87.73134201
41.91715042, -87.73374175
41.91710939, -87.7361722
41.91708317, -87.73862409
41.91706417, -87.73985809
41.91705044, -87.74183673
41.91702488, -87.74361221
41.91700564, -87.74591512
41.91698127, -87.74736445
41.91695175, -87.74973209
41.91693598, -87.75084607
41.91690557, -87.75327908
41.764458, -87.695526
41.76628052, -87.69300418
41.76806942, -87.69304693
41.769922, -87.692995
41.77170677, -87.69310378
41.773571, -87.693139
41.775395, -87.693182
41.777209, -87.693224
41.78089147, -87.69334581
41.78271947, -87.69337681
41.78452747, -87.69340781
41.78631799, -87.6934954
41.78814545, -87.69351972
41.78995745, -87.69355172
41.79178945, -87.69357273
41.79356744, -87.69371074
41.7954444, -87.69374758
41.79729521, -87.69379262
41.79907737, -87.69382591
41.80086042, -87.69390552
41.80139274, -87.68412823
41.83910169, -87.66542703
41.810023, -87.69417
41.811831, -87.694221
41.81365, -87.694286
41.8154747, -87.69428586
41.81730928, -87.69434509
41.82268687, -87.69455602
41.82452, -87.694562
41.82743508, -87.69463777
41.828174, -87.694674
41.82993839, -87.69466457
41.8336805, -87.69488752
41.83617926, -87.69488473
41.83730852, -87.69493167
41.83853308, -87.69500121
41.84006527, -87.69503009
41.84063866, -87.69505071
41.84354596, -87.69510192
41.84457, -87.695137
41.846359, -87.695198
41.849987, -87.695314
41.855466, -87.695492
41.857306, -87.695558
41.85916012, -87.69556853
41.86113458, -87.69566203
41.862503, -87.695713
41.86473033, -87.69574283
41.86634978, -87.69578135
41.86797162, -87.69587
41.870972, -87.695946
41.87369282, -87.69600213
41.87918079, -87.69615585
41.88276585, -87.69625579
41.88410655, -87.69630792
41.885441, -87.696337
41.88660797, -87.6962999
41.88653364, -87.69877017
41.88652149, -87.7012013
41.89010774, -87.70164605
41.89180315, -87.70190198
41.89534103, -87.70245968
41.89202429, -87.70209784
41.89017565, -87.70183152
41.88954676, -87.70163552
41.88640712, -87.70119863
41.886451, -87.699004
41.886481, -87.696548
41.885332, -87.696485
41.87933, -87.69631
41.871137, -87.696092
41.869309, -87.696044
41.86474086, -87.69588458
41.862586, -87.695859
41.86151084, -87.69585289
41.86087604, -87.69582466
41.859218, -87.695764
41.857471, -87.695703
41.855631, -87.695637
41.85200049, -87.69552783
41.850152, -87.695459
41.84799382, -87.69541935
41.846525, -87.695343
41.844736, -87.695283
41.84352213, -87.69525057
41.84101372, -87.69519866
41.84008352, -87.69516879
41.83752973, -87.69512952
41.83614346, -87.69509944
41.83368187, -87.69513483
41.82987898, -87.69491004
41.82834, -87.694819
41.827399, -87.694803
41.82472233, -87.69476667
41.82289598, -87.69471721
41.82018252, -87.69465493
41.817376, -87.694557
41.81558696, -87.69451552
41.813816, -87.694431
41.811996, -87.694366
41.810188, -87.694315
41.8082175, -87.69383214
41.80081276, -87.6940862
41.799243, -87.693905
41.7974108, -87.69392164
41.79558492, -87.69392578
41.79378404, -87.69387347
41.79190134, -87.69384559
41.79006834, -87.69382458
41.78825634, -87.69379258
41.78651964, -87.6936891
41.78468366, -87.69359869
41.78287566, -87.69356769
41.78104866, -87.69353668
41.7792258, -87.69347758
41.777374, -87.693369
41.775561, -87.693327
41.77373646, -87.69335574
41.77192156, -87.69330697
41.770074, -87.69314
41.76828178, -87.69319439
41.76636814, -87.69314358
41.76455308, -87.6954181
41.76452812, -87.69773291
41.764436, -87.700299
41.76446546, -87.7026459
41.79233729, -87.79994501
41.79190257, -87.79910516
41.791993, -87.796566
41.79206809, -87.79167922
41.79214, -87.789238
41.792185, -87.786791
41.79220735, -87.78435652
41.79873174, -87.74333649
41.79317549, -87.7783075
41.79409776, -87.77222225
41.79448076, -87.76969325
41.79485225, -87.76734312
41.79525009, -87.76476635
41.79557659, -87.76262229
41.79597795, -87.76008498
41.79637284, -87.75765142
41.79674384, -87.75521642
41.79708219, -87.75284268
41.79748092, -87.75025859
41.79787701, -87.74780834
41.79820645, -87.74542136
41.79847859, -87.74319684
41.79890886, -87.74054309
41.80009052, -87.73322253
41.80083254, -87.72836178
41.80016419, -87.72436738
41.80248128, -87.72295378
41.80510279, -87.71862801
41.80657397, -87.71627198
41.8083492, -87.71341179
41.80887133, -87.71255741
41.80968138, -87.71118792
41.81122875, -87.70872606
41.81233177, -87.7068993
41.81390299, -87.7043558
41.8169142, -87.6994427
41.81819041, -87.69734603
41.81981709, -87.69468479
41.82119452, -87.69248555
41.82189121, -87.69134056
41.824297, -87.687467
41.82571379, -87.68509184
41.826584, -87.683683
41.82787514, -87.68153285
41.8287319, -87.68103544
41.83016309, -87.67784979
41.83162141, -87.67545132
41.83256542, -87.67391666
41.83347354, -87.67244471
41.83458815, -87.67061464
41.83606677, -87.66820451
41.83739838, -87.66600391
41.83921729, -87.66277752
41.83995744, -87.66124017
41.84082019, -87.659452
41.84166496, -87.65769187
41.84233121, -87.65633432
41.84344, -87.65412
41.84425395, -87.65235404
41.84508806, -87.6506348
41.84653774, -87.64762295
41.84698994, -87.64671323
41.84805988, -87.64451956
41.84894549, -87.64199636
41.85021627, -87.63990137
41.85091527, -87.63865454
41.8526512, -87.63504513
41.85567111, -87.62877469
41.85595482, -87.62860787
41.85447276, -87.63169921
41.85300008, -87.63475792
41.85127544, -87.63829945
41.84999907, -87.64043228
41.84897571, -87.64235064
41.8482504, -87.644523
41.84739096, -87.64633113
41.84662243, -87.64826229
41.84544934, -87.65057128
41.84447157, -87.65232829
41.84235583, -87.65673666
41.84189515, -87.65766323
41.84106273, -87.65937854
41.84019128, -87.66117695
41.83931303, -87.66298215
41.83800658, -87.66543587
41.83634285, -87.66810239
41.83496923, -87.67035972
41.8328029, -87.6738974
41.83201447, -87.6751787
41.83053591, -87.67758767
41.830161, -87.680229
41.827961, -87.681759
41.82619849, -87.684731
41.82487412, -87.68680403
41.82319201, -87.68957679
41.82204571, -87.6914551
41.82138706, -87.69252569
41.82023015, -87.69437815
41.81877037, -87.69677625
41.81729757, -87.69926433
41.81432474, -87.70405717
41.8129937, -87.70624384
41.80998423, -87.71109316
41.80927877, -87.71226385
41.80804381, -87.71426007
41.80694121, -87.71609478
41.80547469, -87.71846418
41.80429325, -87.72034523
41.80254452, -87.72322378
41.80104844, -87.72591225
41.80099757, -87.72851617
41.80067267, -87.73059118
41.8002799, -87.73309783
41.79992479, -87.73546868
41.79917742, -87.74033528
41.79883339, -87.7426252
41.79850867, -87.74521863
41.79805927, -87.74767867
41.7976985, -87.75007772
41.79731895, -87.75256941
41.79695658, -87.75497022
41.79658022, -87.75741294
41.79584342, -87.7621392
41.79544108, -87.76464595
41.79509107, -87.76703781
41.79396312, -87.77437341
41.79357868, -87.77684825
41.79339647, -87.77804135
41.79238301, -87.78414461
41.79236585, -87.78657112
41.79228395, -87.78899269
41.79226561, -87.79145706
41.79221483, -87.7938697
41.79215507, -87.79635283
41.79209319, -87.79888865
41.79318729, -87.74265033
41.792896, -87.75479
41.79291489, -87.75727063
41.79271009, -87.76713367
41.79263092, -87.76968128
41.79259767, -87.77192527
41.79255037, -87.77438403
41.792352, -87.778257
41.792429, -87.774605
41.79248, -87.772168
41.792356, -87.772133
41.790778, -87.77206
41.788945, -87.771989
41.787107, -87.771918
41.785275, -87.771847
41.78418538, -87.77180996
41.783437, -87.771776
41.779766, -87.771634
41.777934, -87.771564
41.77758302, -87.7739899
41.776074, -87.773931
41.774399, -87.771271
41.775956, -87.771346
41.777769, -87.771418
41.779601, -87.771489
41.781434, -87.77156
41.783272, -87.771631
41.78393684, -87.77164534
41.78511, -87.771702
41.786942, -87.771773
41.788779, -87.771844
41.790613, -87.771914
41.792452, -87.771985
41.792529, -87.769728
41.792578, -87.767291
41.792675, -87.762416
41.792713, -87.759966
41.79275, -87.757523
41.792788, -87.75508
41.79292411, -87.74218031
41.79904839, -87.7427817
41.80750726, -87.74296269
41.86607357, -87.61295815
41.86651683, -87.60985753
41.866455, -87.613604
41.81539048, -87.74350687
41.80798797, -87.74330218
41.77820563, -87.74212167
41.78194037, -87.74219645
41.79251898, -87.74137056
41.79847147, -87.74273032
41.79829161, -87.74305748
41.79339249, -87.7424151
41.78223443, -87.74258776
41.77858943, -87.74245896
41.79784069, -87.74329777
41.85251145, -87.64640579
41.85742006, -87.64654483
41.87178, -87.646879
41.879249, -87.635152
41.884327, -87.635278
41.888552, -87.636751
41.889821, -87.636893
41.888724, -87.63409
41.885798, -87.63398
41.883333, -87.63392
41.882043, -87.633892
41.880771, -87.633875
41.879472, -87.633809
41.878194, -87.633793
41.87383531, -87.64725505
41.8719, -87.64719
41.869851, -87.647125
41.84731373, -87.64658436
41.77697779, -87.81372848
41.77697496, -87.8107509
41.77704903, -87.80836483
41.77706151, -87.80583606
41.77713808, -87.80338469
41.77713168, -87.80122382
41.7772463, -87.79857285
41.77734954, -87.79612937
41.77741612, -87.79371969
41.77745956, -87.7911602
41.77749456, -87.7887432
41.7775454, -87.78629762
41.7775804, -87.78386762
41.77771859, -87.78109719
41.779411, -87.781256
41.781248, -87.781323
41.783084, -87.781393
41.784915, -87.781457
41.786751, -87.781524
41.788602, -87.781592
41.790425, -87.781659
41.79215692, -87.78170105
41.79207174, -87.78186961
41.79059, -87.781804
41.788754, -87.781737
41.786917, -87.78167
41.78508, -87.781602
41.783249, -87.781538
41.781414, -87.781469
41.779577, -87.781402
41.77774244, -87.781455
41.7777009, -87.78360208
41.77766492, -87.78605096
41.77762193, -87.78848487
41.7776022, -87.79085713
41.77751231, -87.79398875
41.77748855, -87.79587707
41.77745068, -87.79827199
41.77695504, -87.80104874
41.77739382, -87.8012621
41.77733521, -87.80325227
41.77726123, -87.80566527
41.77720393, -87.80810831
41.7771518, -87.81047141
41.684153, -87.719956
41.69111357, -87.72019258
41.69850895, -87.72051155
41.70566427, -87.72079879
41.71300849, -87.72093895
41.72077598, -87.72110609
41.727867, -87.721448
41.73455816, -87.72130024
41.746048, -87.721583
41.74570772, -87.72165196
41.74933807, -87.72177424
41.864595, -87.710554
41.86300324, -87.71052484
41.75630969, -87.72198259
41.76432575, -87.72221258
41.8629396, -87.71275558
41.77125208, -87.72242686
41.862375, -87.712966
41.77852849, -87.72260073
41.86306913, -87.71036449
41.78582694, -87.72281367
41.864429, -87.710409
41.79305127, -87.72300792
41.87755266, -87.6768354
41.87754398, -87.67882217
41.79332136, -87.7233125
41.87759071, -87.68868467
41.7860482, -87.72311805
41.87584107, -87.62402409
41.77878098, -87.7229168
41.881385, -87.668503
41.77148268, -87.72272317
41.88206, -87.62839
41.7641997, -87.72252053
41.75693778, -87.72239065
41.87950874, -87.6281053
41.749178, -87.72204999
41.745952, -87.72192
41.73499464, -87.7216081
41.7278342, -87.72167299
41.7202509, -87.72145138
41.71327, -87.721187
41.698652, -87.72067
41.69143674, -87.72043976
41.97114171, -87.76359736
41.9729055, -87.76515688
41.97460744, -87.76662767
41.97507226, -87.76540747
41.975095, -87.762865
41.975126, -87.760383
41.975163, -87.757885
41.97519, -87.755374
41.97525354, -87.74936689
41.9752625, -87.74821962
41.9753, -87.74569986
41.97533085, -87.74440224
41.9753438, -87.74074225
41.97537454, -87.73820464
41.97539579, -87.73570325
41.97539629, -87.73447122
41.97540823, -87.73323831
41.975459, -87.72845574
41.975505, -87.724697
41.975517, -87.721242
41.975526, -87.71978
41.975606, -87.716098
41.97566, -87.711223
41.97568143, -87.70886637
41.97575407, -87.70593016
41.9756591, -87.70279616
41.9756691, -87.70142117
41.9757912, -87.6965521
41.97578465, -87.69415289
41.97582202, -87.68934553
41.97590347, -87.68682603
41.97593847, -87.68438103
41.9759386, -87.68191437
41.97595986, -87.67956874
41.976004, -87.676511
41.97606648, -87.67494662
41.97606971, -87.67215105
41.97609824, -87.66985092
41.97612684, -87.66860348
41.976187, -87.66485111
41.97623, -87.66232
41.97655132, -87.65972066
41.97811113, -87.65889556
41.97639787, -87.65962002
41.976334, -87.662245
41.97625623, -87.66823166
41.97623567, -87.66941228
41.97620067, -87.67193428
41.97616267, -87.67427228
41.97613067, -87.67623628
41.97604226, -87.68180995
41.9760067, -87.68417581
41.97597579, -87.68663733
41.97593319, -87.69263147
41.97589699, -87.69397815
41.97591499, -87.69635994
41.97588696, -87.69877502
41.97589979, -87.70143065
41.97589979, -87.70292765
41.97582525, -87.70844946
41.97577665, -87.71097923
41.97574666, -87.71342473
41.97573606, -87.71588493
41.97568398, -87.71969918
41.97565157, -87.72129029
41.97558298, -87.72449919
41.97559289, -87.72805667
41.97554205, -87.7333885
41.97544356, -87.74082866
41.975425, -87.744237
41.9754238, -87.74773394
41.97538155, -87.74915903
41.975345, -87.75170733
41.97531581, -87.75515101
41.975264, -87.757668
41.97526623, -87.76011037
41.97524877, -87.76264361
41.97475482, -87.76673231
41.97295095, -87.76547502
41.97066968, -87.76336875
41.976335, -87.654755
41.97637199, -87.65225389
41.97649973, -87.65257447
41.974795, -87.651628
41.973472, -87.651148
41.972546, -87.650819
41.971723, -87.650551
41.970189, -87.650021
41.9693084, -87.6497598
41.96745, -87.649204
41.966469, -87.64893
41.96559975, -87.64871277
41.96203926, -87.6469602
41.96020368, -87.64684592
41.95860328, -87.64656525
41.95762376, -87.64634224
41.95563957, -87.64555228
41.95420437, -87.64526199
41.9530883, -87.6450974
41.94036377, -87.63892797
41.87310135, -87.62357953
41.87315, -87.620852
41.8703719, -87.62074895
41.86479278, -87.61568924
41.866145, -87.607853
41.873264, -87.621002
41.873221, -87.623938
41.95225758, -87.64492985
41.95303619, -87.64495879
41.95495093, -87.64521079
41.95579198, -87.64545956
41.95782178, -87.64621893
41.95853042, -87.64639
41.97011418, -87.64982269
41.97165451, -87.65033513
41.97247528, -87.65060869
41.97336632, -87.65092284
41.97525835, -87.6516376
41.97645849, -87.65534281
41.96526301, -87.66370452
41.96529277, -87.66082211
41.96533088, -87.65769274
41.965368, -87.654544
41.9654, -87.652159
41.96543658, -87.65014914
41.96353, -87.65002852
41.961923, -87.649984
41.9604305, -87.64993545
41.958562, -87.649885
41.95707515, -87.64984617
41.95585928, -87.6498018
41.95451091, -87.64940981
41.954531, -87.647704
41.95457656, -87.64547931
41.95469031, -87.64568443
41.95464821, -87.6481418
41.9546182, -87.64951279
41.95575192, -87.64964027
41.957343, -87.649703
41.958397, -87.649739
41.96026382, -87.6497942
41.963664, -87.64989
41.96545877, -87.6578496
41.96539864, -87.66120358
41.96535088, -87.66402943
41.96607, -87.67903
41.9686349, -87.6790721
41.89634277, -87.63284657
41.89463636, -87.6328058
41.89140735, -87.63274352
41.88983539, -87.63270121
41.88850195, -87.63255017
41.87950311, -87.6324292
41.881838, -87.632265
41.88430793, -87.63231919
41.888489, -87.632367
41.89069427, -87.63241243
41.89179294, -87.63243922
41.89484249, -87.63257579
41.91282995, -87.63297262
41.93995346, -87.64692439
41.94001446, -87.64206639
41.878741, -87.641171
41.94017668, -87.63990956
41.94013461, -87.64187132
41.94011203, -87.6442853
41.94005028, -87.64912892
41.89841542, -87.61838872
41.898075, -87.617975
41.897683, -87.620054
41.897647, -87.621711
41.896917, -87.621877
41.893445, -87.620578
41.893397, -87.622558
41.88193682, -87.63902414
41.880679, -87.641232
41.87919465, -87.63945989
41.883001, -87.639619
41.892499, -87.622853
41.899129, -87.621825
41.899223, -87.620345
41.898568, -87.620247
41.89846025, -87.62267307
41.89171843, -87.63416134
41.890106, -87.6341
41.883314, -87.641313
41.881976, -87.641267
41.882104, -87.639602
41.884336, -87.639707
41.885581, -87.639729
41.80883902, -87.59158851
41.80782, -87.590567
41.80572448, -87.5893219
41.80337, -87.588293
41.802873, -87.587888
41.805805, -87.589125
41.808023, -87.5905
41.809135, -87.591638
41.73657855, -87.65311737
41.73763944, -87.65331128
41.73951366, -87.65335207
41.74133618, -87.65341228
41.74308541, -87.65344572
41.74491149, -87.65351241
41.74678777, -87.65356063
41.74858884, -87.6536053
41.75219944, -87.6537087
41.75404338, -87.65375364
41.75749091, -87.65383916
41.759483, -87.653866
41.761351, -87.653918
41.763194, -87.65397
41.76497726, -87.65401409
41.7667999, -87.65408287
41.770465, -87.654155
41.77223195, -87.65421894
41.77408211, -87.65426955
41.77591696, -87.65430922
41.777731, -87.654353
41.779499, -87.654408
41.781338, -87.654448
41.78316667, -87.65451257
41.78497236, -87.65455088
41.78679034, -87.65458772
41.788493, -87.654623
41.79045, -87.65470268
41.79226029, -87.65474685
41.79371572, -87.65476502
41.79446756, -87.65479408
41.795805, -87.654791
41.797627, -87.654832
41.799527, -87.654909
41.801335, -87.654959
41.80318881, -87.65500744
41.805324, -87.655044
41.806884, -87.655103
41.80861885, -87.65516245
41.8087131, -87.65296296
41.8087481, -87.65053697
41.809109, -87.645433
41.81061018, -87.64547334
41.81252672, -87.64551326
41.81473613, -87.64559867
41.816066, -87.64563
41.817443, -87.645664
41.8185181, -87.64570034
41.819825, -87.64088355
41.82342133, -87.64099295
41.82522595, -87.64102145
41.82706026, -87.64106465
41.82889626, -87.64109465
41.83069526, -87.64113565
41.83259045, -87.6411551
41.83440381, -87.64122962
41.83620767, -87.64123709
41.83983363, -87.6413737
41.84163785, -87.64141788
41.84345816, -87.64146138
41.845293, -87.641406
41.84533852, -87.6401121
41.84560309, -87.6382457
41.84809164, -87.63831282
41.84897225, -87.63833696
41.85079602, -87.63837982
41.85273024, -87.63216216
41.85274421, -87.62997378
41.8530086, -87.62992435
41.85297823, -87.63117521
41.84797855, -87.63849389
41.84552648, -87.6384316
41.8454583, -87.6397758
41.84524967, -87.6416671
41.8436248, -87.64164192
41.8417948, -87.64160592
41.8399728, -87.64157491
41.8382107, -87.64149398
41.83642761, -87.64144855
41.83456981, -87.64137463
41.83256587, -87.64134961
41.83092029, -87.64132101
41.82907518, -87.64133844
41.82723918, -87.64130743
41.82538469, -87.64117462
41.81907734, -87.64101939
41.81900407, -87.64322485
41.81840841, -87.6458834
41.81758292, -87.6458555
41.81062754, -87.64568634
41.80885277, -87.65041712
41.80882129, -87.65283263
41.80854092, -87.65533046
41.807049, -87.655248
41.805229, -87.655191
41.80336852, -87.6551944
41.8015, -87.655104
41.799693, -87.655054
41.79784075, -87.65499283
41.795957, -87.654936
41.79424823, -87.65497499
41.79338523, -87.65494194
41.79247167, -87.65491303
41.790616, -87.65484768
41.788659, -87.654767
41.7870318, -87.65477982
41.78513736, -87.65469488
41.78331431, -87.65468415
41.78149075, -87.65463723
41.77972004, -87.65459314
41.777896, -87.654498
41.77600096, -87.65445522
41.77416611, -87.65441555
41.77243564, -87.65439757
41.77057756, -87.65434201
41.76694118, -87.65424516
41.76515565, -87.65420765
41.76336, -87.654114
41.76148551, -87.65410106
41.75924992, -87.65405419
41.75762152, -87.65400503
41.75616891, -87.65398263
41.75421103, -87.6539166
41.75243, -87.653842
41.75060323, -87.65383442
41.74877846, -87.653774
41.74693216, -87.65372009
41.74512194, -87.65366981
41.74331597, -87.65363316
41.74146275, -87.65357085
41.73963043, -87.65351406
41.73782753, -87.65347003
41.78040204, -87.58656124
41.77889735, -87.58651732
41.77707497, -87.58646977
41.77328952, -87.58517409
41.77330384, -87.58397448
41.7733349, -87.58151177
41.773365, -87.57916
41.77315424, -87.57657823
41.77150927, -87.57655601
41.76972981, -87.5764355
41.76789782, -87.5763955
41.76424541, -87.57641527
41.76244168, -87.5762856
41.76060468, -87.5762306
41.75862707, -87.57622155
41.75503, -87.576117
41.753217, -87.576067
41.75146999, -87.57607016
41.74969198, -87.5759888
41.74783596, -87.5759512
41.74602898, -87.5759418
41.74225694, -87.575902
41.74061396, -87.5758378
41.73882696, -87.5758028
41.73687335, -87.57580477
41.73515852, -87.57578352
41.7333183, -87.57572059
41.73150801, -87.57562967
41.72967279, -87.57559553
41.72782086, -87.57553976
41.72598361, -87.5755147
41.72226336, -87.57542115
41.72056972, -87.57539608
41.71871272, -87.57536351
41.71704504, -87.57527517
41.71522029, -87.5741091
41.71337343, -87.5715264
41.71339148, -87.57027069
41.71343012, -87.56809277
41.71344512, -87.56688277
41.71346659, -87.56470554
41.71348623, -87.56315446
41.71350178, -87.56194985
41.71351825, -87.56073746
41.71186829, -87.55980417
41.71010103, -87.55975343
41.70835801, -87.55975681
41.70818, -87.56311
41.70814816, -87.56561982
41.70809373, -87.56803901
41.70796967, -87.56821528
41.7080242, -87.56588386
41.70806269, -87.56342439
41.70830896, -87.55956711
41.709983, -87.55962
41.71364314, -87.5600881
41.71362804, -87.56123993
41.71361119, -87.56243755
41.71359746, -87.56364101
41.71357727, -87.56497962
41.71356688, -87.56585224
41.71354288, -87.56707024
41.71352788, -87.56828524
41.71351243, -87.56949452
41.71349975, -87.5708774
41.71349504, -87.57176076
41.71538113, -87.57406573
41.71720103, -87.5751666
41.718878, -87.575215
41.72071929, -87.57513557
41.72234905, -87.57527487
41.72628691, -87.57537888
41.72807599, -87.57529618
41.72985275, -87.57545002
41.73171264, -87.57545642
41.73350446, -87.57544224
41.735312, -87.575622
41.73894204, -87.575682
41.74076975, -87.57567981
41.74213296, -87.575721
41.74450563, -87.57565867
41.74624781, -87.57579978
41.74805245, -87.57579662
41.74990959, -87.57583371
41.75179995, -87.57590204
41.75362, -87.575947
41.75735, -87.576042
41.759073, -87.576075
41.760903, -87.576118
41.762765, -87.576145
41.764517, -87.57619
41.76634818, -87.57621992
41.768123, -87.57628
